"TIME","GEO","CITIZEN","C_BIRTH","SEX","UNIT","Value","Flag and Footnotes"
"2015","Sweden","Cyprus","Total","Total","Number",":",""
"2015","Sweden","Latvia","Total","Total","Number",":",""
"2015","Sweden","Lithuania","Total","Total","Number",":",""
"2015","Sweden","Luxembourg","Total","Total","Number",":",""
"2015","Sweden","Hungary","Total","Total","Number",":",""
"2015","Sweden","Netherlands","Total","Total","Number",":",""
"2015","Sweden","Austria","Total","Total","Number",":",""
"2015","Sweden","Poland","Total","Total","Number",":",""
"2015","Sweden","Portugal","Total","Total","Number",":",""
"2015","Sweden","Romania","Total","Total","Number",":",""
"2015","Sweden","Slovenia","Total","Total","Number",":",""
"2015","Sweden","Slovakia","Total","Total","Number",":",""
"2015","Sweden","Finland","Total","Total","Number",":",""
"2015","Sweden","Sweden","Total","Total","Number",":",""
"2015","Sweden","United Kingdom","Total","Total","Number",":",""
"2015","Sweden","Norway","Total","Total","Number",":",""
"2015","Sweden","Switzerland","Total","Total","Number",":",""
"2015","Sweden","Former Yugoslav Republic of Macedonia, the","Total","Total","Number",":",""
"2015","Sweden","Turkey","Total","Total","Number",":",""
"2015","Sweden","Albania","Total","Total","Number",":",""
"2015","Sweden","Bosnia and Herzegovina","Total","Total","Number",":",""
"2015","Sweden","Serbia","Total","Total","Number",":",""
"2015","Norway","Total","Total","Total","Number","60,816",""
"2015","Norway","Reporting country","Total","Total","Number","6,855",""
"2015","Norway","Foreign country","Total","Total","Number","53,103",""
"2015","Norway","Belgium","Total","Total","Number",":",""
"2015","Norway","Bulgaria","Total","Total","Number",":",""
"2015","Norway","Czechia","Total","Total","Number",":",""
"2015","Norway","Denmark","Total","Total","Number",":",""
"2015","Norway","Germany (until 1990 former territory of the FRG)","Total","Total","Number",":",""
"2015","Norway","Estonia","Total","Total","Number",":",""
"2015","Norway","Ireland","Total","Total","Number",":",""
"2015","Norway","Greece","Total","Total","Number",":",""
"2015","Norway","Spain","Total","Total","Number",":",""
"2015","Norway","France","Total","Total","Number",":",""
"2015","Norway","Croatia","Total","Total","Number",":",""
"2015","Norway","Italy","Total","Total","Number",":",""
"2015","Norway","Cyprus","Total","Total","Number",":",""
"2015","Norway","Latvia","Total","Total","Number",":",""
"2015","Norway","Lithuania","Total","Total","Number",":",""
"2015","Norway","Luxembourg","Total","Total","Number",":",""
"2015","Norway","Hungary","Total","Total","Number",":",""
"2015","Norway","Netherlands","Total","Total","Number",":",""
"2015","Norway","Austria","Total","Total","Number",":",""
"2015","Norway","Poland","Total","Total","Number",":",""
"2015","Norway","Portugal","Total","Total","Number",":",""
"2015","Norway","Romania","Total","Total","Number",":",""
"2015","Norway","Slovenia","Total","Total","Number",":",""
"2015","Norway","Slovakia","Total","Total","Number",":",""
"2015","Norway","Finland","Total","Total","Number",":",""
"2015","Norway","Sweden","Total","Total","Number",":",""
"2015","Norway","United Kingdom","Total","Total","Number",":",""
"2015","Norway","Norway","Total","Total","Number",":",""
"2015","Norway","Switzerland","Total","Total","Number",":",""
"2015","Norway","Former Yugoslav Republic of Macedonia, the","Total","Total","Number",":",""
"2015","Norway","Turkey","Total","Total","Number",":",""
"2015","Norway","Albania","Total","Total","Number",":",""
"2015","Norway","Bosnia and Herzegovina","Total","Total","Number",":",""
"2015","Norway","Serbia","Total","Total","Number",":",""
"2015","Switzerland","Total","Total","Total","Number","153,627",""
"2015","Switzerland","Reporting country","Total","Total","Number","25,952",""
"2015","Switzerland","Foreign country","Total","Total","Number","127,601",""
"2015","Switzerland","Belgium","Total","Total","Number",":",""
"2015","Switzerland","Bulgaria","Total","Total","Number",":",""
"2015","Switzerland","Czechia","Total","Total","Number",":",""
"2015","Switzerland","Denmark","Total","Total","Number",":",""
"2015","Switzerland","Germany (until 1990 former territory of the FRG)","Total","Total","Number",":",""
"2015","Switzerland","Estonia","Total","Total","Number",":",""
"2015","Switzerland","Ireland","Total","Total","Number",":",""
"2015","Switzerland","Greece","Total","Total","Number",":",""
"2015","Switzerland","Spain","Total","Total","Number",":",""
"2015","Switzerland","France","Total","Total","Number",":",""
"2015","Switzerland","Croatia","Total","Total","Number",":",""
"2015","Switzerland","Italy","Total","Total","Number",":",""
"2015","Switzerland","Cyprus","Total","Total","Number",":",""
"2015","Switzerland","Latvia","Total","Total","Number",":",""
"2015","Switzerland","Lithuania","Total","Total","Number",":",""
"2015","Switzerland","Luxembourg","Total","Total","Number",":",""
"2015","Switzerland","Hungary","Total","Total","Number",":",""
"2015","Switzerland","Netherlands","Total","Total","Number",":",""
"2015","Switzerland","Austria","Total","Total","Number",":",""
"2015","Switzerland","Poland","Total","Total","Number",":",""
"2015","Switzerland","Portugal","Total","Total","Number",":",""
"2015","Switzerland","Romania","Total","Total","Number",":",""
"2015","Switzerland","Slovenia","Total","Total","Number",":",""
"2015","Switzerland","Slovakia","Total","Total","Number",":",""
"2015","Switzerland","Finland","Total","Total","Number",":",""
"2015","Switzerland","Sweden","Total","Total","Number",":",""
"2015","Switzerland","United Kingdom","Total","Total","Number",":",""
"2015","Switzerland","Norway","Total","Total","Number",":",""
"2015","Switzerland","Switzerland","Total","Total","Number",":",""
"2015","Switzerland","Former Yugoslav Republic of Macedonia, the","Total","Total","Number",":",""
"2015","Switzerland","Turkey","Total","Total","Number",":",""
"2015","Switzerland","Albania","Total","Total","Number",":",""
"2015","Switzerland","Bosnia and Herzegovina","Total","Total","Number",":",""
"2015","Switzerland","Serbia","Total","Total","Number",":",""
"2016","Belgium","Total","Total","Total","Number","123,702",""
"2016","Belgium","Reporting country","Total","Total","Number","17,615",""
"2016","Belgium","Foreign country","Total","Total","Number","105,357",""
"2016","Belgium","Belgium","Total","Total","Number",":",""
"2016","Belgium","Bulgaria","Total","Total","Number",":",""
"2016","Belgium","Czechia","Total","Total","Number",":",""
"2016","Belgium","Denmark","Total","Total","Number",":",""
"2016","Belgium","Germany (until 1990 former territory of the FRG)","Total","Total","Number",":",""
"2016","Belgium","Estonia","Total","Total","Number",":",""
"2016","Belgium","Ireland","Total","Total","Number",":",""
"2016","Belgium","Greece","Total","Total","Number",":",""
"2016","Belgium","Spain","Total","Total","Number",":",""
"2016","Belgium","France","Total","Total","Number",":",""
"2016","Belgium","Croatia","Total","Total","Number",":",""
"2016","Belgium","Italy","Total","Total","Number",":",""
"2016","Belgium","Cyprus","Total","Total","Number",":",""
"2016","Belgium","Latvia","Total","Total","Number",":",""
"2016","Belgium","Lithuania","Total","Total","Number",":",""
"2016","Belgium","Luxembourg","Total","Total","Number",":",""
"2016","Belgium","Hungary","Total","Total","Number",":",""
"2016","Belgium","Netherlands","Total","Total","Number",":",""
"2016","Belgium","Austria","Total","Total","Number",":",""
"2016","Belgium","Poland","Total","Total","Number",":",""
"2016","Belgium","Portugal","Total","Total","Number",":",""
"2016","Belgium","Romania","Total","Total","Number",":",""
"2016","Belgium","Slovenia","Total","Total","Number",":",""
"2016","Belgium","Slovakia","Total","Total","Number",":",""
"2016","Belgium","Finland","Total","Total","Number",":",""
"2016","Belgium","Sweden","Total","Total","Number",":",""
"2016","Belgium","United Kingdom","Total","Total","Number",":",""
"2016","Belgium","Norway","Total","Total","Number",":",""
"2016","Belgium","Switzerland","Total","Total","Number",":",""
"2016","Belgium","Former Yugoslav Republic of Macedonia, the","Total","Total","Number",":",""
"2016","Belgium","Turkey","Total","Total","Number",":",""
"2016","Belgium","Albania","Total","Total","Number",":",""
"2016","Belgium","Bosnia and Herzegovina","Total","Total","Number",":",""
"2016","Belgium","Serbia","Total","Total","Number",":",""
"2016","Bulgaria","Total","Total","Total","Number","21,241",""
"2016","Bulgaria","Reporting country","Total","Total","Number","9,254",""
"2016","Bulgaria","Foreign country","Total","Total","Number","11,920",""
"2016","Bulgaria","Belgium","Total","Total","Number",":",""
"2016","Bulgaria","Bulgaria","Total","Total","Number",":",""
"2016","Bulgaria","Czechia","Total","Total","Number",":",""
"2016","Bulgaria","Denmark","Total","Total","Number",":",""
"2016","Bulgaria","Germany (until 1990 former territory of the FRG)","Total","Total","Number",":",""
"2016","Bulgaria","Estonia","Total","Total","Number",":",""
"2016","Bulgaria","Ireland","Total","Total","Number",":",""
"2016","Bulgaria","Greece","Total","Total","Number",":",""
"2016","Bulgaria","Spain","Total","Total","Number",":",""
"2016","Bulgaria","France","Total","Total","Number",":",""
"2016","Bulgaria","Croatia","Total","Total","Number",":",""
"2016","Bulgaria","Italy","Total","Total","Number",":",""
"2016","Bulgaria","Cyprus","Total","Total","Number",":",""
"2016","Bulgaria","Latvia","Total","Total","Number",":",""
"2016","Bulgaria","Lithuania","Total","Total","Number",":",""
"2016","Bulgaria","Luxembourg","Total","Total","Number",":",""
"2016","Bulgaria","Hungary","Total","Total","Number",":",""
"2016","Bulgaria","Netherlands","Total","Total","Number",":",""
"2016","Bulgaria","Austria","Total","Total","Number",":",""
"2016","Bulgaria","Poland","Total","Total","Number",":",""
"2016","Bulgaria","Portugal","Total","Total","Number",":",""
"2016","Bulgaria","Romania","Total","Total","Number",":",""
"2016","Bulgaria","Slovenia","Total","Total","Number",":",""
"2016","Bulgaria","Slovakia","Total","Total","Number",":",""
"2016","Bulgaria","Finland","Total","Total","Number",":",""
"2016","Bulgaria","Sweden","Total","Total","Number",":",""
"2016","Bulgaria","United Kingdom","Total","Total","Number",":",""
"2016","Bulgaria","Norway","Total","Total","Number",":",""
"2016","Bulgaria","Switzerland","Total","Total","Number",":",""
"2016","Bulgaria","Former Yugoslav Republic of Macedonia, the","Total","Total","Number",":",""
"2016","Bulgaria","Turkey","Total","Total","Number",":",""
"2016","Bulgaria","Albania","Total","Total","Number",":",""
"2016","Bulgaria","Bosnia and Herzegovina","Total","Total","Number",":",""
"2016","Bulgaria","Serbia","Total","Total","Number",":",""
"2016","Denmark","Total","Total","Total","Number","74,383",""
"2016","Denmark","Reporting country","Total","Total","Number","19,742",""
"2016","Denmark","Foreign country","Total","Total","Number","53,528",""
"2016","Denmark","Belgium","Total","Total","Number",":",""
"2016","Denmark","Bulgaria","Total","Total","Number",":",""
"2016","Denmark","Czechia","Total","Total","Number",":",""
"2016","Denmark","Denmark","Total","Total","Number",":",""
"2016","Denmark","Germany (until 1990 former territory of the FRG)","Total","Total","Number",":",""
"2016","Denmark","Estonia","Total","Total","Number",":",""
"2016","Denmark","Ireland","Total","Total","Number",":",""
"2016","Denmark","Greece","Total","Total","Number",":",""
"2016","Denmark","Spain","Total","Total","Number",":",""
"2016","Denmark","France","Total","Total","Number",":",""
"2016","Denmark","Croatia","Total","Total","Number",":",""
"2016","Denmark","Italy","Total","Total","Number",":",""
"2016","Denmark","Cyprus","Total","Total","Number",":",""
"2016","Denmark","Latvia","Total","Total","Number",":",""
"2016","Denmark","Lithuania","Total","Total","Number",":",""
"2016","Denmark","Luxembourg","Total","Total","Number",":",""
"2016","Denmark","Hungary","Total","Total","Number",":",""
"2016","Denmark","Netherlands","Total","Total","Number",":",""
"2016","Denmark","Austria","Total","Total","Number",":",""
"2016","Denmark","Poland","Total","Total","Number",":",""
"2016","Denmark","Portugal","Total","Total","Number",":",""
"2016","Denmark","Romania","Total","Total","Number",":",""
"2016","Denmark","Slovenia","Total","Total","Number",":",""
"2016","Denmark","Slovakia","Total","Total","Number",":",""
"2016","Denmark","Finland","Total","Total","Number",":",""
"2016","Denmark","Sweden","Total","Total","Number",":",""
"2016","Denmark","United Kingdom","Total","Total","Number",":",""
"2016","Denmark","Norway","Total","Total","Number",":",""
"2016","Denmark","Switzerland","Total","Total","Number",":",""
"2016","Denmark","Former Yugoslav Republic of Macedonia, the","Total","Total","Number",":",""
"2016","Denmark","Turkey","Total","Total","Number",":",""
"2016","Denmark","Albania","Total","Total","Number",":",""
"2016","Denmark","Bosnia and Herzegovina","Total","Total","Number",":",""
"2016","Denmark","Serbia","Total","Total","Number",":",""
"2016","Germany (until 1990 former territory of the FRG)","Total","Total","Total","Number","1,029,852",""
"2016","Germany (until 1990 former territory of the FRG)","Reporting country","Total","Total","Number","110,537",""
"2016","Germany (until 1990 former territory of the FRG)","Foreign country","Total","Total","Number","910,589",""
"2016","Germany (until 1990 former territory of the FRG)","Belgium","Total","Total","Number",":",""
"2016","Germany (until 1990 former territory of the FRG)","Bulgaria","Total","Total","Number",":",""
"2016","Germany (until 1990 former territory of the FRG)","Czechia","Total","Total","Number",":",""
"2016","Germany (until 1990 former territory of the FRG)","Denmark","Total","Total","Number",":",""
"2016","Germany (until 1990 former territory of the FRG)","Germany (until 1990 former territory of the FRG)","Total","Total","Number",":",""
"2016","Germany (until 1990 former territory of the FRG)","Estonia","Total","Total","Number",":",""
"2016","Germany (until 1990 former territory of the FRG)","Ireland","Total","Total","Number",":",""
"2016","Germany (until 1990 former territory of the FRG)","Greece","Total","Total","Number",":",""
"2016","Germany (until 1990 former territory of the FRG)","Spain","Total","Total","Number",":",""
"2016","Germany (until 1990 former territory of the FRG)","France","Total","Total","Number",":",""
"2016","Germany (until 1990 former territory of the FRG)","Croatia","Total","Total","Number",":",""
"2016","Germany (until 1990 former territory of the FRG)","Italy","Total","Total","Number",":",""
"2016","Germany (until 1990 former territory of the FRG)","Cyprus","Total","Total","Number",":",""
"2016","Germany (until 1990 former territory of the FRG)","Latvia","Total","Total","Number",":",""
"2016","Germany (until 1990 former territory of the FRG)","Lithuania","Total","Total","Number",":",""
"2016","Germany (until 1990 former territory of the FRG)","Luxembourg","Total","Total","Number",":",""
"2016","Germany (until 1990 former territory of the FRG)","Hungary","Total","Total","Number",":",""
"2016","Germany (until 1990 former territory of the FRG)","Netherlands","Total","Total","Number",":",""
"2016","Germany (until 1990 former territory of the FRG)","Austria","Total","Total","Number",":",""
"2016","Germany (until 1990 former territory of the FRG)","Poland","Total","Total","Number",":",""
"2016","Germany (until 1990 former territory of the FRG)","Portugal","Total","Total","Number",":",""
"2016","Germany (until 1990 former territory of the FRG)","Romania","Total","Total","Number",":",""
"2016","Germany (until 1990 former territory of the FRG)","Slovenia","Total","Total","Number",":",""
"2016","Germany (until 1990 former territory of the FRG)","Slovakia","Total","Total","Number",":",""
"2016","Germany (until 1990 former territory of the FRG)","Finland","Total","Total","Number",":",""
"2016","Germany (until 1990 former territory of the FRG)","Sweden","Total","Total","Number",":",""
"2016","Germany (until 1990 former territory of the FRG)","United Kingdom","Total","Total","Number",":",""
"2016","Germany (until 1990 former territory of the FRG)","Norway","Total","Total","Number",":",""
"2016","Germany (until 1990 former territory of the FRG)","Switzerland","Total","Total","Number",":",""
"2016","Germany (until 1990 former territory of the FRG)","Former Yugoslav Republic of Macedonia, the","Total","Total","Number",":",""
"2016","Germany (until 1990 former territory of the FRG)","Turkey","Total","Total","Number",":",""
"2016","Germany (until 1990 former territory of the FRG)","Albania","Total","Total","Number",":",""
"2016","Germany (until 1990 former territory of the FRG)","Bosnia and Herzegovina","Total","Total","Number",":",""
"2016","Germany (until 1990 former territory of the FRG)","Serbia","Total","Total","Number",":",""
"2016","Estonia","Total","Total","Total","Number",":",""
"2016","Estonia","Reporting country","Total","Total","Number",":",""
"2016","Estonia","Foreign country","Total","Total","Number",":",""
"2016","Estonia","Belgium","Total","Total","Number",":",""
"2016","Estonia","Bulgaria","Total","Total","Number",":",""
"2016","Estonia","Czechia","Total","Total","Number",":",""
"2016","Estonia","Denmark","Total","Total","Number",":",""
"2016","Estonia","Germany (until 1990 former territory of the FRG)","Total","Total","Number",":",""
"2016","Estonia","Estonia","Total","Total","Number",":",""
"2016","Estonia","Ireland","Total","Total","Number",":",""
"2016","Estonia","Greece","Total","Total","Number",":",""
"2016","Estonia","Spain","Total","Total","Number",":",""
"2016","Estonia","France","Total","Total","Number",":",""
"2016","Estonia","Croatia","Total","Total","Number",":",""
"2016","Estonia","Italy","Total","Total","Number",":",""
"2016","Estonia","Cyprus","Total","Total","Number",":",""
"2016","Estonia","Latvia","Total","Total","Number",":",""
"2016","Estonia","Lithuania","Total","Total","Number",":",""
"2016","Estonia","Luxembourg","Total","Total","Number",":",""
"2016","Estonia","Hungary","Total","Total","Number",":",""
"2016","Estonia","Netherlands","Total","Total","Number",":",""
"2016","Estonia","Austria","Total","Total","Number",":",""
"2016","Estonia","Poland","Total","Total","Number",":",""
"2016","Estonia","Portugal","Total","Total","Number",":",""
"2016","Estonia","Romania","Total","Total","Number",":",""
"2016","Estonia","Slovenia","Total","Total","Number",":",""
"2016","Estonia","Slovakia","Total","Total","Number",":",""
"2016","Estonia","Finland","Total","Total","Number",":",""
"2016","Estonia","Sweden","Total","Total","Number",":",""
"2016","Estonia","United Kingdom","Total","Total","Number",":",""
"2016","Estonia","Norway","Total","Total","Number",":",""
"2016","Estonia","Switzerland","Total","Total","Number",":",""
"2016","Estonia","Former Yugoslav Republic of Macedonia, the","Total","Total","Number",":",""
"2016","Estonia","Turkey","Total","Total","Number",":",""
"2016","Estonia","Albania","Total","Total","Number",":",""
"2016","Estonia","Bosnia and Herzegovina","Total","Total","Number",":",""
"2016","Estonia","Serbia","Total","Total","Number",":",""
"2016","Spain","Total","Total","Total","Number","414,746",""
"2016","Spain","Reporting country","Total","Total","Number","62,573",""
"2016","Spain","Foreign country","Total","Total","Number","351,946",""
"2016","Spain","Belgium","Total","Total","Number",":",""
"2016","Spain","Bulgaria","Total","Total","Number",":",""
"2016","Spain","Czechia","Total","Total","Number",":",""
"2016","Spain","Denmark","Total","Total","Number",":",""
"2016","Spain","Germany (until 1990 former territory of the FRG)","Total","Total","Number",":",""
"2016","Spain","Estonia","Total","Total","Number",":",""
"2016","Spain","Ireland","Total","Total","Number",":",""
"2016","Spain","Greece","Total","Total","Number",":",""
"2016","Spain","Spain","Total","Total","Number",":",""
"2016","Spain","France","Total","Total","Number",":",""
"2016","Spain","Croatia","Total","Total","Number",":",""
"2016","Spain","Italy","Total","Total","Number",":",""
"2016","Spain","Cyprus","Total","Total","Number",":",""
"2016","Spain","Latvia","Total","Total","Number",":",""
"2016","Spain","Lithuania","Total","Total","Number",":",""
"2016","Spain","Luxembourg","Total","Total","Number",":",""
"2016","Spain","Hungary","Total","Total","Number",":",""
"2016","Spain","Netherlands","Total","Total","Number",":",""
"2016","Spain","Austria","Total","Total","Number",":",""
"2016","Spain","Poland","Total","Total","Number",":",""
"2016","Spain","Portugal","Total","Total","Number",":",""
"2016","Spain","Romania","Total","Total","Number",":",""
"2016","Spain","Slovenia","Total","Total","Number",":",""
"2016","Spain","Slovakia","Total","Total","Number",":",""
"2016","Spain","Finland","Total","Total","Number",":",""
"2016","Spain","Sweden","Total","Total","Number",":",""
"2016","Spain","United Kingdom","Total","Total","Number",":",""
"2016","Spain","Norway","Total","Total","Number",":",""
"2016","Spain","Switzerland","Total","Total","Number",":",""
"2016","Spain","Former Yugoslav Republic of Macedonia, the","Total","Total","Number",":",""
"2016","Spain","Turkey","Total","Total","Number",":",""
"2016","Spain","Albania","Total","Total","Number",":",""
"2016","Spain","Bosnia and Herzegovina","Total","Total","Number",":",""
"2016","Spain","Serbia","Total","Total","Number",":",""
"2016","Croatia","Total","Total","Total","Number","13,985",""
"2016","Croatia","Reporting country","Total","Total","Number","7,733",""
"2016","Croatia","Foreign country","Total","Total","Number","6,247",""
"2016","Croatia","Belgium","Total","Total","Number",":",""
"2016","Croatia","Bulgaria","Total","Total","Number",":",""
"2016","Croatia","Czechia","Total","Total","Number",":",""
"2016","Croatia","Denmark","Total","Total","Number",":",""
"2016","Croatia","Germany (until 1990 former territory of the FRG)","Total","Total","Number",":",""
"2016","Croatia","Estonia","Total","Total","Number",":",""
"2016","Croatia","Ireland","Total","Total","Number",":",""
"2016","Croatia","Greece","Total","Total","Number",":",""
"2016","Croatia","Spain","Total","Total","Number",":",""
"2016","Croatia","France","Total","Total","Number",":",""
"2016","Croatia","Croatia","Total","Total","Number",":",""
"2016","Croatia","Italy","Total","Total","Number",":",""
"2016","Croatia","Cyprus","Total","Total","Number",":",""
"2016","Croatia","Latvia","Total","Total","Number",":",""
"2016","Croatia","Lithuania","Total","Total","Number",":",""
"2016","Croatia","Luxembourg","Total","Total","Number",":",""
"2016","Croatia","Hungary","Total","Total","Number",":",""
"2016","Croatia","Netherlands","Total","Total","Number",":",""
"2016","Croatia","Austria","Total","Total","Number",":",""
"2016","Croatia","Poland","Total","Total","Number",":",""
"2016","Croatia","Portugal","Total","Total","Number",":",""
"2016","Croatia","Romania","Total","Total","Number",":",""
"2016","Croatia","Slovenia","Total","Total","Number",":",""
"2016","Croatia","Slovakia","Total","Total","Number",":",""
"2016","Croatia","Finland","Total","Total","Number",":",""
"2016","Croatia","Sweden","Total","Total","Number",":",""
"2016","Croatia","United Kingdom","Total","Total","Number",":",""
"2016","Croatia","Norway","Total","Total","Number",":",""
"2016","Croatia","Switzerland","Total","Total","Number",":",""
"2016","Croatia","Former Yugoslav Republic of Macedonia, the","Total","Total","Number",":",""
"2016","Croatia","Turkey","Total","Total","Number",":",""
"2016","Croatia","Albania","Total","Total","Number",":",""
"2016","Croatia","Bosnia and Herzegovina","Total","Total","Number",":",""
"2016","Croatia","Serbia","Total","Total","Number",":",""
"2016","Italy","Total","Total","Total","Number","300,823",""
"2016","Italy","Reporting country","Total","Total","Number","37,894",""
"2016","Italy","Foreign country","Total","Total","Number","262,910",""
"2016","Italy","Belgium","Total","Total","Number",":",""
"2016","Italy","Bulgaria","Total","Total","Number",":",""
"2016","Italy","Czechia","Total","Total","Number",":",""
"2016","Italy","Denmark","Total","Total","Number",":",""
"2016","Italy","Germany (until 1990 former territory of the FRG)","Total","Total","Number",":",""
"2016","Italy","Estonia","Total","Total","Number",":",""
"2016","Italy","Ireland","Total","Total","Number",":",""
"2016","Italy","Greece","Total","Total","Number",":",""
"2016","Italy","Spain","Total","Total","Number",":",""
"2016","Italy","France","Total","Total","Number",":",""
"2016","Italy","Croatia","Total","Total","Number",":",""
"2016","Italy","Italy","Total","Total","Number",":",""
"2016","Italy","Cyprus","Total","Total","Number",":",""
"2016","Italy","Latvia","Total","Total","Number",":",""
"2016","Italy","Lithuania","Total","Total","Number",":",""
"2016","Italy","Luxembourg","Total","Total","Number",":",""
"2016","Italy","Hungary","Total","Total","Number",":",""
"2016","Italy","Netherlands","Total","Total","Number",":",""
"2016","Italy","Austria","Total","Total","Number",":",""
"2016","Italy","Poland","Total","Total","Number",":",""
"2016","Italy","Portugal","Total","Total","Number",":",""
"2016","Italy","Romania","Total","Total","Number",":",""
"2016","Italy","Slovenia","Total","Total","Number",":",""
"2016","Italy","Slovakia","Total","Total","Number",":",""
"2016","Italy","Finland","Total","Total","Number",":",""
"2016","Italy","Sweden","Total","Total","Number",":",""
"2016","Italy","United Kingdom","Total","Total","Number",":",""
"2016","Italy","Norway","Total","Total","Number",":",""
"2016","Italy","Switzerland","Total","Total","Number",":",""
"2016","Italy","Former Yugoslav Republic of Macedonia, the","Total","Total","Number",":",""
"2016","Italy","Turkey","Total","Total","Number",":",""
"2016","Italy","Albania","Total","Total","Number",":",""
"2016","Italy","Bosnia and Herzegovina","Total","Total","Number",":",""
"2016","Italy","Serbia","Total","Total","Number",":",""
"2016","Latvia","Total","Total","Total","Number","8,345",""
"2016","Latvia","Reporting country","Total","Total","Number","4,897",""
"2016","Latvia","Foreign country","Total","Total","Number","3,410",""
"2016","Latvia","Belgium","Total","Total","Number",":",""
"2016","Latvia","Bulgaria","Total","Total","Number",":",""
"2016","Latvia","Czechia","Total","Total","Number",":",""
"2016","Latvia","Denmark","Total","Total","Number",":",""
"2016","Latvia","Germany (until 1990 former territory of the FRG)","Total","Total","Number",":",""
"2016","Latvia","Estonia","Total","Total","Number",":",""
"2016","Latvia","Ireland","Total","Total","Number",":",""
"2016","Latvia","Greece","Total","Total","Number",":",""
"2016","Latvia","Spain","Total","Total","Number",":",""
"2016","Latvia","France","Total","Total","Number",":",""
"2016","Latvia","Croatia","Total","Total","Number",":",""
"2016","Latvia","Italy","Total","Total","Number",":",""
"2016","Latvia","Cyprus","Total","Total","Number",":",""
"2016","Latvia","Latvia","Total","Total","Number",":",""
"2016","Latvia","Lithuania","Total","Total","Number",":",""
"2016","Latvia","Luxembourg","Total","Total","Number",":",""
"2016","Latvia","Hungary","Total","Total","Number",":",""
"2016","Latvia","Netherlands","Total","Total","Number",":",""
"2016","Latvia","Austria","Total","Total","Number",":",""
"2016","Latvia","Poland","Total","Total","Number",":",""
"2016","Latvia","Portugal","Total","Total","Number",":",""
"2016","Latvia","Romania","Total","Total","Number",":",""
"2016","Latvia","Slovenia","Total","Total","Number",":",""
"2016","Latvia","Slovakia","Total","Total","Number",":",""
"2016","Latvia","Finland","Total","Total","Number",":",""
"2016","Latvia","Sweden","Total","Total","Number",":",""
"2016","Latvia","United Kingdom","Total","Total","Number",":",""
"2016","Latvia","Norway","Total","Total","Number",":",""
"2016","Latvia","Switzerland","Total","Total","Number",":",""
"2016","Latvia","Former Yugoslav Republic of Macedonia, the","Total","Total","Number",":",""
"2016","Latvia","Turkey","Total","Total","Number",":",""
"2016","Latvia","Albania","Total","Total","Number",":",""
"2016","Latvia","Bosnia and Herzegovina","Total","Total","Number",":",""
"2016","Latvia","Serbia","Total","Total","Number",":",""
"2016","Lithuania","Total","Total","Total","Number","20,162",""
"2016","Lithuania","Reporting country","Total","Total","Number","14,207",""
"2016","Lithuania","Foreign country","Total","Total","Number","5,926",""
"2016","Lithuania","Belgium","Total","Total","Number",":",""
"2016","Lithuania","Bulgaria","Total","Total","Number",":",""
"2016","Lithuania","Czechia","Total","Total","Number",":",""
"2016","Lithuania","Denmark","Total","Total","Number",":",""
"2016","Lithuania","Germany (until 1990 former territory of the FRG)","Total","Total","Number",":",""
"2016","Lithuania","Estonia","Total","Total","Number",":",""
"2016","Lithuania","Ireland","Total","Total","Number",":",""
"2016","Lithuania","Greece","Total","Total","Number",":",""
"2016","Lithuania","Spain","Total","Total","Number",":",""
"2016","Lithuania","France","Total","Total","Number",":",""
"2016","Lithuania","Croatia","Total","Total","Number",":",""
"2016","Lithuania","Italy","Total","Total","Number",":",""
"2016","Lithuania","Cyprus","Total","Total","Number",":",""
"2016","Lithuania","Latvia","Total","Total","Number",":",""
"2016","Lithuania","Lithuania","Total","Total","Number",":",""
"2016","Lithuania","Luxembourg","Total","Total","Number",":",""
"2016","Lithuania","Hungary","Total","Total","Number",":",""
"2016","Lithuania","Netherlands","Total","Total","Number",":",""
"2016","Lithuania","Austria","Total","Total","Number",":",""
"2016","Lithuania","Poland","Total","Total","Number",":",""
"2016","Lithuania","Portugal","Total","Total","Number",":",""
"2016","Lithuania","Romania","Total","Total","Number",":",""
"2016","Lithuania","Slovenia","Total","Total","Number",":",""
"2016","Lithuania","Slovakia","Total","Total","Number",":",""
"2016","Lithuania","Finland","Total","Total","Number",":",""
"2016","Lithuania","Sweden","Total","Total","Number",":",""
"2016","Lithuania","United Kingdom","Total","Total","Number",":",""
"2016","Lithuania","Norway","Total","Total","Number",":",""
"2016","Lithuania","Switzerland","Total","Total","Number",":",""
"2016","Lithuania","Former Yugoslav Republic of Macedonia, the","Total","Total","Number",":",""
"2016","Lithuania","Turkey","Total","Total","Number",":",""
"2016","Lithuania","Albania","Total","Total","Number",":",""
"2016","Lithuania","Bosnia and Herzegovina","Total","Total","Number",":",""
"2016","Lithuania","Serbia","Total","Total","Number",":",""
"2016","Luxembourg","Total","Total","Total","Number","22,888",""
"2016","Luxembourg","Reporting country","Total","Total","Number","1,331",""
"2016","Luxembourg","Foreign country","Total","Total","Number","21,535",""
"2016","Luxembourg","Belgium","Total","Total","Number",":",""
"2016","Luxembourg","Bulgaria","Total","Total","Number",":",""
"2016","Luxembourg","Czechia","Total","Total","Number",":",""
"2016","Luxembourg","Denmark","Total","Total","Number",":",""
"2016","Luxembourg","Germany (until 1990 former territory of the FRG)","Total","Total","Number",":",""
