"TIME","GEO","CITIZEN","C_BIRTH","SEX","UNIT","Value","Flag and Footnotes"
"2008","Luxembourg","Norway","Total","Total","Number","28",""
"2008","Luxembourg","Switzerland","Total","Total","Number","48",""
"2008","Luxembourg","Former Yugoslav Republic of Macedonia, the","Total","Total","Number","26",""
"2008","Luxembourg","Albania","Total","Total","Number","35",""
"2008","Luxembourg","Bosnia and Herzegovina","Total","Total","Number","53",""
"2008","Luxembourg","Serbia","Total","Total","Number","48",""
"2008","Luxembourg","Africa","Total","Total","Number",":",""
"2008","Luxembourg","America","Total","Total","Number",":",""
"2008","Luxembourg","Asia","Total","Total","Number",":",""
"2008","Luxembourg","Oceania","Total","Total","Number",":",""
"2008","Hungary","Total","Total","Total","Number","37,652","b"
"2008","Hungary","Reporting country","Total","Total","Number","2,105","b"
"2008","Hungary","Foreign country","Total","Total","Number","35,547","b"
"2008","Hungary","Unknown","Total","Total","Number","0","b"
"2008","Hungary","Europe","Total","Total","Number","30,087","b"
"2008","Hungary","Belgium","Total","Total","Number","127","b"
"2008","Hungary","Bulgaria","Total","Total","Number","91","b"
"2008","Hungary","Czechia","Total","Total","Number","54","b"
"2008","Hungary","Denmark","Total","Total","Number","45","b"
"2008","Hungary","Germany (until 1990 former territory of the FRG)","Total","Total","Number","3,201","b"
"2008","Hungary","Estonia","Total","Total","Number","13","b"
"2008","Hungary","Ireland","Total","Total","Number","72","b"
"2008","Hungary","Greece","Total","Total","Number","50","b"
"2008","Hungary","Spain","Total","Total","Number","107","b"
"2008","Hungary","France","Total","Total","Number","376","b"
"2008","Hungary","Croatia","Total","Total","Number","417","b"
"2008","Hungary","Italy","Total","Total","Number","255","b"
"2008","Hungary","Cyprus","Total","Total","Number","37","b"
"2008","Hungary","Latvia","Total","Total","Number","7","b"
"2008","Hungary","Lithuania","Total","Total","Number","15","b"
"2008","Hungary","Luxembourg","Total","Total","Number","5","b"
"2008","Hungary","Hungary","Total","Total","Number","2,105","b"
"2008","Hungary","Malta","Total","Total","Number","5","b"
"2008","Hungary","Netherlands","Total","Total","Number","320","b"
"2008","Hungary","Austria","Total","Total","Number","659","b"
"2008","Hungary","Poland","Total","Total","Number","177","b"
"2008","Hungary","Portugal","Total","Total","Number","69","b"
"2008","Hungary","Romania","Total","Total","Number","9,987","b"
"2008","Hungary","Slovenia","Total","Total","Number","34","b"
"2008","Hungary","Slovakia","Total","Total","Number","1,286","b"
"2008","Hungary","Finland","Total","Total","Number","73","b"
"2008","Hungary","Sweden","Total","Total","Number","178","b"
"2008","Hungary","United Kingdom","Total","Total","Number","421","b"
"2008","Hungary","Norway","Total","Total","Number","164","b"
"2008","Hungary","Switzerland","Total","Total","Number","109","b"
"2008","Hungary","Former Yugoslav Republic of Macedonia, the","Total","Total","Number","47","b"
"2008","Hungary","Albania","Total","Total","Number","28","b"
"2008","Hungary","Bosnia and Herzegovina","Total","Total","Number","79","b"
"2008","Hungary","Serbia","Total","Total","Number","4,094","b"
"2008","Hungary","Africa","Total","Total","Number","624","b"
"2008","Hungary","America","Total","Total","Number","1,795","b"
"2008","Hungary","Asia","Total","Total","Number","5,022","b"
"2008","Hungary","Oceania","Total","Total","Number","87","b"
"2008","Netherlands","Total","Total","Total","Number","143,516",""
"2008","Netherlands","Reporting country","Total","Total","Number","40,160",""
"2008","Netherlands","Foreign country","Total","Total","Number","94,335",""
"2008","Netherlands","Unknown","Total","Total","Number","9,021",""
"2008","Netherlands","Europe","Total","Total","Number",":",""
"2008","Netherlands","Belgium","Total","Total","Number","2,054",""
"2008","Netherlands","Bulgaria","Total","Total","Number","5,231",""
"2008","Netherlands","Czechia","Total","Total","Number","660",""
"2008","Netherlands","Denmark","Total","Total","Number","415",""
"2008","Netherlands","Germany (until 1990 former territory of the FRG)","Total","Total","Number","9,010",""
"2008","Netherlands","Estonia","Total","Total","Number","132",""
"2008","Netherlands","Ireland","Total","Total","Number","477",""
"2008","Netherlands","Greece","Total","Total","Number","1,394",""
"2008","Netherlands","Spain","Total","Total","Number","2,279",""
"2008","Netherlands","France","Total","Total","Number","3,029",""
"2008","Netherlands","Croatia","Total","Total","Number","113",""
"2008","Netherlands","Italy","Total","Total","Number","2,611",""
"2008","Netherlands","Cyprus","Total","Total","Number","50",""
"2008","Netherlands","Latvia","Total","Total","Number","245",""
"2008","Netherlands","Lithuania","Total","Total","Number","491",""
"2008","Netherlands","Luxembourg","Total","Total","Number","44",""
"2008","Netherlands","Hungary","Total","Total","Number","1,721",""
"2008","Netherlands","Malta","Total","Total","Number","33",""
"2008","Netherlands","Netherlands","Total","Total","Number","40,160",""
"2008","Netherlands","Austria","Total","Total","Number","478",""
"2008","Netherlands","Poland","Total","Total","Number","13,277",""
"2008","Netherlands","Portugal","Total","Total","Number","2,385",""
"2008","Netherlands","Romania","Total","Total","Number","2,411",""
"2008","Netherlands","Slovenia","Total","Total","Number","163",""
"2008","Netherlands","Slovakia","Total","Total","Number","996",""
"2008","Netherlands","Finland","Total","Total","Number","471",""
"2008","Netherlands","Sweden","Total","Total","Number","622",""
"2008","Netherlands","United Kingdom","Total","Total","Number","4,731",""
"2008","Netherlands","Norway","Total","Total","Number","310",""
"2008","Netherlands","Switzerland","Total","Total","Number","288",""
"2008","Netherlands","Former Yugoslav Republic of Macedonia, the","Total","Total","Number","85",""
"2008","Netherlands","Albania","Total","Total","Number","97",""
"2008","Netherlands","Bosnia and Herzegovina","Total","Total","Number","114",""
"2008","Netherlands","Serbia","Total","Total","Number","5",""
"2008","Netherlands","Africa","Total","Total","Number",":",""
"2008","Netherlands","America","Total","Total","Number",":",""
"2008","Netherlands","Asia","Total","Total","Number",":",""
"2008","Netherlands","Oceania","Total","Total","Number",":",""
"2008","Austria","Total","Total","Total","Number","73,772",""
"2008","Austria","Reporting country","Total","Total","Number","8,636",""
"2008","Austria","Foreign country","Total","Total","Number","64,902",""
"2008","Austria","Unknown","Total","Total","Number","234",""
"2008","Austria","Europe","Total","Total","Number","61,970",""
"2008","Austria","Belgium","Total","Total","Number","222",""
"2008","Austria","Bulgaria","Total","Total","Number","1,662",""
"2008","Austria","Czechia","Total","Total","Number","834",""
"2008","Austria","Denmark","Total","Total","Number","105",""
"2008","Austria","Germany (until 1990 former territory of the FRG)","Total","Total","Number","15,791",""
"2008","Austria","Estonia","Total","Total","Number","47",""
"2008","Austria","Ireland","Total","Total","Number","91",""
"2008","Austria","Greece","Total","Total","Number","233",""
"2008","Austria","Spain","Total","Total","Number","369",""
"2008","Austria","France","Total","Total","Number","673",""
"2008","Austria","Croatia","Total","Total","Number","1,042",""
"2008","Austria","Italy","Total","Total","Number","1,383",""
"2008","Austria","Cyprus","Total","Total","Number","20",""
"2008","Austria","Latvia","Total","Total","Number","78",""
"2008","Austria","Lithuania","Total","Total","Number","98",""
"2008","Austria","Luxembourg","Total","Total","Number","63",""
"2008","Austria","Hungary","Total","Total","Number","3,245",""
"2008","Austria","Malta","Total","Total","Number","12",""
"2008","Austria","Netherlands","Total","Total","Number","627",""
"2008","Austria","Austria","Total","Total","Number","8,636",""
"2008","Austria","Poland","Total","Total","Number","2,950",""
"2008","Austria","Portugal","Total","Total","Number","238",""
"2008","Austria","Romania","Total","Total","Number","5,782",""
"2008","Austria","Slovenia","Total","Total","Number","487",""
"2008","Austria","Slovakia","Total","Total","Number","3,147",""
"2008","Austria","Finland","Total","Total","Number","127",""
"2008","Austria","Sweden","Total","Total","Number","215",""
"2008","Austria","United Kingdom","Total","Total","Number","878",""
"2008","Austria","Norway","Total","Total","Number","52",""
"2008","Austria","Switzerland","Total","Total","Number","516",""
"2008","Austria","Former Yugoslav Republic of Macedonia, the","Total","Total","Number","712",""
"2008","Austria","Albania","Total","Total","Number","120",""
"2008","Austria","Bosnia and Herzegovina","Total","Total","Number","1,787",""
"2008","Austria","Serbia","Total","Total","Number","2,970",""
"2008","Austria","Africa","Total","Total","Number","2,191",""
"2008","Austria","America","Total","Total","Number","2,024",""
"2008","Austria","Asia","Total","Total","Number","6,309",""
"2008","Austria","Oceania","Total","Total","Number","202",""
"2008","Poland","Total","Total","Total","Number",":",""
"2008","Poland","Reporting country","Total","Total","Number",":",""
"2008","Poland","Foreign country","Total","Total","Number",":",""
"2008","Poland","Unknown","Total","Total","Number",":",""
"2008","Poland","Europe","Total","Total","Number",":",""
"2008","Poland","Belgium","Total","Total","Number",":",""
"2008","Poland","Bulgaria","Total","Total","Number",":",""
"2008","Poland","Czechia","Total","Total","Number",":",""
"2008","Poland","Denmark","Total","Total","Number",":",""
"2008","Poland","Germany (until 1990 former territory of the FRG)","Total","Total","Number",":",""
"2008","Poland","Estonia","Total","Total","Number",":",""
"2008","Poland","Ireland","Total","Total","Number",":",""
"2008","Poland","Greece","Total","Total","Number",":",""
"2008","Poland","Spain","Total","Total","Number",":",""
"2008","Poland","France","Total","Total","Number",":",""
"2008","Poland","Croatia","Total","Total","Number",":",""
"2008","Poland","Italy","Total","Total","Number",":",""
"2008","Poland","Cyprus","Total","Total","Number",":",""
"2008","Poland","Latvia","Total","Total","Number",":",""
"2008","Poland","Lithuania","Total","Total","Number",":",""
"2008","Poland","Luxembourg","Total","Total","Number",":",""
"2008","Poland","Hungary","Total","Total","Number",":",""
"2008","Poland","Malta","Total","Total","Number",":",""
"2008","Poland","Netherlands","Total","Total","Number",":",""
"2008","Poland","Austria","Total","Total","Number",":",""
"2008","Poland","Poland","Total","Total","Number",":",""
"2008","Poland","Portugal","Total","Total","Number",":",""
"2008","Poland","Romania","Total","Total","Number",":",""
"2008","Poland","Slovenia","Total","Total","Number",":",""
"2008","Poland","Slovakia","Total","Total","Number",":",""
"2008","Poland","Finland","Total","Total","Number",":",""
"2008","Poland","Sweden","Total","Total","Number",":",""
"2008","Poland","United Kingdom","Total","Total","Number",":",""
"2008","Poland","Norway","Total","Total","Number",":",""
"2008","Poland","Switzerland","Total","Total","Number",":",""
"2008","Poland","Former Yugoslav Republic of Macedonia, the","Total","Total","Number",":",""
"2008","Poland","Albania","Total","Total","Number",":",""
"2008","Poland","Bosnia and Herzegovina","Total","Total","Number",":",""
"2008","Poland","Serbia","Total","Total","Number",":",""
"2008","Poland","Africa","Total","Total","Number",":",""
"2008","Poland","America","Total","Total","Number",":",""
"2008","Poland","Asia","Total","Total","Number",":",""
"2008","Poland","Oceania","Total","Total","Number",":",""
"2008","Slovenia","Total","Total","Total","Number",":",""
"2008","Slovenia","Reporting country","Total","Total","Number",":",""
"2008","Slovenia","Foreign country","Total","Total","Number",":",""
"2008","Slovenia","Unknown","Total","Total","Number",":",""
"2008","Slovenia","Europe","Total","Total","Number",":",""
"2008","Slovenia","Belgium","Total","Total","Number",":",""
"2008","Slovenia","Bulgaria","Total","Total","Number",":",""
"2008","Slovenia","Czechia","Total","Total","Number",":",""
"2008","Slovenia","Denmark","Total","Total","Number",":",""
"2008","Slovenia","Germany (until 1990 former territory of the FRG)","Total","Total","Number",":",""
"2008","Slovenia","Estonia","Total","Total","Number",":",""
"2008","Slovenia","Ireland","Total","Total","Number",":",""
"2008","Slovenia","Greece","Total","Total","Number",":",""
"2008","Slovenia","Spain","Total","Total","Number",":",""
"2008","Slovenia","France","Total","Total","Number",":",""
"2008","Slovenia","Croatia","Total","Total","Number",":",""
"2008","Slovenia","Italy","Total","Total","Number",":",""
"2008","Slovenia","Cyprus","Total","Total","Number",":",""
"2008","Slovenia","Latvia","Total","Total","Number",":",""
"2008","Slovenia","Lithuania","Total","Total","Number",":",""
"2008","Slovenia","Luxembourg","Total","Total","Number",":",""
"2008","Slovenia","Hungary","Total","Total","Number",":",""
"2008","Slovenia","Malta","Total","Total","Number",":",""
"2008","Slovenia","Netherlands","Total","Total","Number",":",""
"2008","Slovenia","Austria","Total","Total","Number",":",""
"2008","Slovenia","Poland","Total","Total","Number",":",""
"2008","Slovenia","Portugal","Total","Total","Number",":",""
"2008","Slovenia","Romania","Total","Total","Number",":",""
"2008","Slovenia","Slovenia","Total","Total","Number",":",""
"2008","Slovenia","Slovakia","Total","Total","Number",":",""
"2008","Slovenia","Finland","Total","Total","Number",":",""
"2008","Slovenia","Sweden","Total","Total","Number",":",""
"2008","Slovenia","United Kingdom","Total","Total","Number",":",""
"2008","Slovenia","Norway","Total","Total","Number",":",""
"2008","Slovenia","Switzerland","Total","Total","Number",":",""
"2008","Slovenia","Former Yugoslav Republic of Macedonia, the","Total","Total","Number",":",""
"2008","Slovenia","Albania","Total","Total","Number",":",""
"2008","Slovenia","Bosnia and Herzegovina","Total","Total","Number",":",""
"2008","Slovenia","Serbia","Total","Total","Number",":",""
