"TIME","GEO","CITIZEN","AGEDEF","AGE","UNIT","SEX","Value","Flag and Footnotes"
"2007","Slovakia","Total","Age reached during the year","From 45 to 49 years","Number","Total","103",""
"2007","Slovakia","Total","Age reached during the year","From 45 to 49 years","Number","Males","66",""
"2007","Slovakia","Total","Age reached during the year","From 45 to 49 years","Number","Females","37",""
"2007","Slovakia","Total","Age reached during the year","From 50 to 54 years","Number","Total","76",""
"2007","Slovakia","Total","Age reached during the year","From 50 to 54 years","Number","Males","47",""
"2007","Slovakia","Total","Age reached during the year","From 50 to 54 years","Number","Females","29",""
"2007","Slovakia","Total","Age reached during the year","From 55 to 59 years","Number","Total","35",""
"2007","Slovakia","Total","Age reached during the year","From 55 to 59 years","Number","Males","14",""
"2007","Slovakia","Total","Age reached during the year","From 55 to 59 years","Number","Females","21",""
"2007","Slovakia","Total","Age reached during the year","From 60 to 64 years","Number","Total","36",""
"2007","Slovakia","Total","Age reached during the year","From 60 to 64 years","Number","Males","22",""
"2007","Slovakia","Total","Age reached during the year","From 60 to 64 years","Number","Females","14",""
"2007","Slovakia","Total","Age reached during the year","From 65 to 69 years","Number","Total","31",""
"2007","Slovakia","Total","Age reached during the year","From 65 to 69 years","Number","Males","22",""
"2007","Slovakia","Total","Age reached during the year","From 65 to 69 years","Number","Females","9",""
"2007","Slovakia","Total","Age reached during the year","65 years or over","Number","Total","56",""
"2007","Slovakia","Total","Age reached during the year","65 years or over","Number","Males","37",""
"2007","Slovakia","Total","Age reached during the year","65 years or over","Number","Females","19",""
"2007","Finland","Total","Age reached during the year","Total","Number","Total","12,443",""
"2007","Finland","Total","Age reached during the year","Total","Number","Males","6,215",""
"2007","Finland","Total","Age reached during the year","Total","Number","Females","6,228",""
"2007","Finland","Total","Age reached during the year","Less than 5 years","Number","Total",":",""
"2007","Finland","Total","Age reached during the year","Less than 5 years","Number","Males",":",""
"2007","Finland","Total","Age reached during the year","Less than 5 years","Number","Females",":",""
"2007","Finland","Total","Age reached during the year","From 5 to 9 years","Number","Total",":",""
"2007","Finland","Total","Age reached during the year","From 5 to 9 years","Number","Males",":",""
"2007","Finland","Total","Age reached during the year","From 5 to 9 years","Number","Females",":",""
"2007","Finland","Total","Age reached during the year","From 10 to 14 years","Number","Total",":",""
"2007","Finland","Total","Age reached during the year","From 10 to 14 years","Number","Males",":",""
"2007","Finland","Total","Age reached during the year","From 10 to 14 years","Number","Females",":",""
"2007","Finland","Total","Age reached during the year","Less than 15 years","Number","Total",":",""
"2007","Finland","Total","Age reached during the year","Less than 15 years","Number","Males",":",""
"2007","Finland","Total","Age reached during the year","Less than 15 years","Number","Females",":",""
"2007","Finland","Total","Age reached during the year","From 15 to 19 years","Number","Total",":",""
"2007","Finland","Total","Age reached during the year","From 15 to 19 years","Number","Males",":",""
"2007","Finland","Total","Age reached during the year","From 15 to 19 years","Number","Females",":",""
"2007","Finland","Total","Age reached during the year","From 15 to 64 years","Number","Total",":",""
"2007","Finland","Total","Age reached during the year","From 15 to 64 years","Number","Males",":",""
"2007","Finland","Total","Age reached during the year","From 15 to 64 years","Number","Females",":",""
"2007","Finland","Total","Age reached during the year","From 20 to 24 years","Number","Total",":",""
"2007","Finland","Total","Age reached during the year","From 20 to 24 years","Number","Males",":",""
"2007","Finland","Total","Age reached during the year","From 20 to 24 years","Number","Females",":",""
"2007","Finland","Total","Age reached during the year","From 25 to 29 years","Number","Total",":",""
"2007","Finland","Total","Age reached during the year","From 25 to 29 years","Number","Males",":",""
"2007","Finland","Total","Age reached during the year","From 25 to 29 years","Number","Females",":",""
"2007","Finland","Total","Age reached during the year","From 30 to 34 years","Number","Total",":",""
"2007","Finland","Total","Age reached during the year","From 30 to 34 years","Number","Males",":",""
"2007","Finland","Total","Age reached during the year","From 30 to 34 years","Number","Females",":",""
"2007","Finland","Total","Age reached during the year","From 35 to 39 years","Number","Total",":",""
"2007","Finland","Total","Age reached during the year","From 35 to 39 years","Number","Males",":",""
"2007","Finland","Total","Age reached during the year","From 35 to 39 years","Number","Females",":",""
"2007","Finland","Total","Age reached during the year","From 40 to 44 years","Number","Total",":",""
"2007","Finland","Total","Age reached during the year","From 40 to 44 years","Number","Males",":",""
"2007","Finland","Total","Age reached during the year","From 40 to 44 years","Number","Females",":",""
"2007","Finland","Total","Age reached during the year","From 45 to 49 years","Number","Total",":",""
"2007","Finland","Total","Age reached during the year","From 45 to 49 years","Number","Males",":",""
"2007","Finland","Total","Age reached during the year","From 45 to 49 years","Number","Females",":",""
"2007","Finland","Total","Age reached during the year","From 50 to 54 years","Number","Total",":",""
"2007","Finland","Total","Age reached during the year","From 50 to 54 years","Number","Males",":",""
"2007","Finland","Total","Age reached during the year","From 50 to 54 years","Number","Females",":",""
"2007","Finland","Total","Age reached during the year","From 55 to 59 years","Number","Total",":",""
"2007","Finland","Total","Age reached during the year","From 55 to 59 years","Number","Males",":",""
"2007","Finland","Total","Age reached during the year","From 55 to 59 years","Number","Females",":",""
"2007","Finland","Total","Age reached during the year","From 60 to 64 years","Number","Total",":",""
"2007","Finland","Total","Age reached during the year","From 60 to 64 years","Number","Males",":",""
"2007","Finland","Total","Age reached during the year","From 60 to 64 years","Number","Females",":",""
"2007","Finland","Total","Age reached during the year","From 65 to 69 years","Number","Total",":",""
"2007","Finland","Total","Age reached during the year","From 65 to 69 years","Number","Males",":",""
"2007","Finland","Total","Age reached during the year","From 65 to 69 years","Number","Females",":",""
"2007","Finland","Total","Age reached during the year","65 years or over","Number","Total",":",""
"2007","Finland","Total","Age reached during the year","65 years or over","Number","Males",":",""
"2007","Finland","Total","Age reached during the year","65 years or over","Number","Females",":",""
"2007","Sweden","Total","Age reached during the year","Total","Number","Total","45,418",""
"2007","Sweden","Total","Age reached during the year","Total","Number","Males","24,423",""
"2007","Sweden","Total","Age reached during the year","Total","Number","Females","20,995",""
"2007","Sweden","Total","Age reached during the year","Less than 5 years","Number","Total","2,967",""
"2007","Sweden","Total","Age reached during the year","Less than 5 years","Number","Males","1,500",""
"2007","Sweden","Total","Age reached during the year","Less than 5 years","Number","Females","1,467",""
"2007","Sweden","Total","Age reached during the year","From 5 to 9 years","Number","Total","2,448",""
"2007","Sweden","Total","Age reached during the year","From 5 to 9 years","Number","Males","1,223",""
"2007","Sweden","Total","Age reached during the year","From 5 to 9 years","Number","Females","1,225",""
"2007","Sweden","Total","Age reached during the year","From 10 to 14 years","Number","Total","1,730",""
"2007","Sweden","Total","Age reached during the year","From 10 to 14 years","Number","Males","868",""
"2007","Sweden","Total","Age reached during the year","From 10 to 14 years","Number","Females","862",""
"2007","Sweden","Total","Age reached during the year","Less than 15 years","Number","Total","7,145",""
"2007","Sweden","Total","Age reached during the year","Less than 15 years","Number","Males","3,591",""
"2007","Sweden","Total","Age reached during the year","Less than 15 years","Number","Females","3,554",""
"2007","Sweden","Total","Age reached during the year","From 15 to 19 years","Number","Total","1,489",""
"2007","Sweden","Total","Age reached during the year","From 15 to 19 years","Number","Males","675",""
