"TIME","GEO","PARTNER","AGEDEF","AGE","UNIT","SEX","Value","Flag and Footnotes"
"2016","Bulgaria","Romania","Age reached during the year","Total","Number","Total","131","p"
"2016","Bulgaria","Slovenia","Age reached during the year","Total","Number","Total","149","p"
"2016","Bulgaria","Slovakia","Age reached during the year","Total","Number","Total","22","p"
"2016","Bulgaria","Finland","Age reached during the year","Total","Number","Total","83","p"
"2016","Bulgaria","Sweden","Age reached during the year","Total","Number","Total","105","p"
"2016","Bulgaria","United Kingdom","Age reached during the year","Total","Number","Total","4,723","p"
"2016","Bulgaria","Norway","Age reached during the year","Total","Number","Total","126","p"
"2016","Bulgaria","Switzerland","Age reached during the year","Total","Number","Total","93","p"
"2016","Czechia","Total","Age reached during the year","Total","Number","Total","38,864",""
"2016","Czechia","Belgium","Age reached during the year","Total","Number","Total",":",""
"2016","Czechia","Bulgaria","Age reached during the year","Total","Number","Total",":",""
"2016","Czechia","Czechia","Age reached during the year","Total","Number","Total",":",""
"2016","Czechia","Denmark","Age reached during the year","Total","Number","Total",":",""
"2016","Czechia","Germany (until 1990 former territory of the FRG)","Age reached during the year","Total","Number","Total",":",""
"2016","Czechia","Estonia","Age reached during the year","Total","Number","Total",":",""
"2016","Czechia","Ireland","Age reached during the year","Total","Number","Total",":",""
"2016","Czechia","Greece","Age reached during the year","Total","Number","Total",":",""
"2016","Czechia","Spain","Age reached during the year","Total","Number","Total",":",""
"2016","Czechia","France","Age reached during the year","Total","Number","Total",":",""
"2016","Czechia","Croatia","Age reached during the year","Total","Number","Total",":",""
"2016","Czechia","Italy","Age reached during the year","Total","Number","Total",":",""
"2016","Czechia","Cyprus","Age reached during the year","Total","Number","Total",":",""
"2016","Czechia","Latvia","Age reached during the year","Total","Number","Total",":",""
"2016","Czechia","Lithuania","Age reached during the year","Total","Number","Total",":",""
"2016","Czechia","Luxembourg","Age reached during the year","Total","Number","Total",":",""
"2016","Czechia","Hungary","Age reached during the year","Total","Number","Total",":",""
"2016","Czechia","Netherlands","Age reached during the year","Total","Number","Total",":",""
"2016","Czechia","Austria","Age reached during the year","Total","Number","Total",":",""
"2016","Czechia","Poland","Age reached during the year","Total","Number","Total",":",""
"2016","Czechia","Portugal","Age reached during the year","Total","Number","Total",":",""
"2016","Czechia","Romania","Age reached during the year","Total","Number","Total",":",""
"2016","Czechia","Slovenia","Age reached during the year","Total","Number","Total",":",""
"2016","Czechia","Slovakia","Age reached during the year","Total","Number","Total",":",""
"2016","Czechia","Finland","Age reached during the year","Total","Number","Total",":",""
"2016","Czechia","Sweden","Age reached during the year","Total","Number","Total",":",""
"2016","Czechia","United Kingdom","Age reached during the year","Total","Number","Total",":",""
"2016","Czechia","Norway","Age reached during the year","Total","Number","Total",":",""
"2016","Czechia","Switzerland","Age reached during the year","Total","Number","Total",":",""
"2016","Denmark","Total","Age reached during the year","Total","Number","Total","52,654",""
"2016","Denmark","Belgium","Age reached during the year","Total","Number","Total","429",""
"2016","Denmark","Bulgaria","Age reached during the year","Total","Number","Total","538",""
"2016","Denmark","Czechia","Age reached during the year","Total","Number","Total","369",""
"2016","Denmark","Denmark","Age reached during the year","Total","Number","Total","0",""
"2016","Denmark","Germany (until 1990 former territory of the FRG)","Age reached during the year","Total","Number","Total","3,543",""
"2016","Denmark","Estonia","Age reached during the year","Total","Number","Total","123",""
"2016","Denmark","Ireland","Age reached during the year","Total","Number","Total","240",""
"2016","Denmark","Greece","Age reached during the year","Total","Number","Total","194",""
"2016","Denmark","Spain","Age reached during the year","Total","Number","Total","1,550",""
"2016","Denmark","France","Age reached during the year","Total","Number","Total","1,028",""
"2016","Denmark","Croatia","Age reached during the year","Total","Number","Total","193",""
"2016","Denmark","Italy","Age reached during the year","Total","Number","Total","958",""
"2016","Denmark","Cyprus","Age reached during the year","Total","Number","Total","30",""
"2016","Denmark","Latvia","Age reached during the year","Total","Number","Total","313",""
"2016","Denmark","Lithuania","Age reached during the year","Total","Number","Total","1,121",""
"2016","Denmark","Luxembourg","Age reached during the year","Total","Number","Total","83",""
"2016","Denmark","Hungary","Age reached during the year","Total","Number","Total","416",""
"2016","Denmark","Netherlands","Age reached during the year","Total","Number","Total","1,001",""
"2016","Denmark","Austria","Age reached during the year","Total","Number","Total","347",""
"2016","Denmark","Poland","Age reached during the year","Total","Number","Total","2,129",""
"2016","Denmark","Portugal","Age reached during the year","Total","Number","Total","508",""
"2016","Denmark","Romania","Age reached during the year","Total","Number","Total","1,939",""
"2016","Denmark","Slovenia","Age reached during the year","Total","Number","Total","50",""
"2016","Denmark","Slovakia","Age reached during the year","Total","Number","Total","283",""
"2016","Denmark","Finland","Age reached during the year","Total","Number","Total","526",""
"2016","Denmark","Sweden","Age reached during the year","Total","Number","Total","3,066",""
"2016","Denmark","United Kingdom","Age reached during the year","Total","Number","Total","2,683",""
"2016","Denmark","Norway","Age reached during the year","Total","Number","Total","2,685",""
"2016","Denmark","Switzerland","Age reached during the year","Total","Number","Total","578",""
"2016","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","Total","Number","Total","533,762","be"
"2016","Germany (until 1990 former territory of the FRG)","Belgium","Age reached during the year","Total","Number","Total",":",""
"2016","Germany (until 1990 former territory of the FRG)","Bulgaria","Age reached during the year","Total","Number","Total",":",""
"2016","Germany (until 1990 former territory of the FRG)","Czechia","Age reached during the year","Total","Number","Total",":",""
"2016","Germany (until 1990 former territory of the FRG)","Denmark","Age reached during the year","Total","Number","Total",":",""
"2016","Germany (until 1990 former territory of the FRG)","Germany (until 1990 former territory of the FRG)","Age reached during the year","Total","Number","Total",":",""
"2016","Germany (until 1990 former territory of the FRG)","Estonia","Age reached during the year","Total","Number","Total",":",""
"2016","Germany (until 1990 former territory of the FRG)","Ireland","Age reached during the year","Total","Number","Total",":",""
"2016","Germany (until 1990 former territory of the FRG)","Greece","Age reached during the year","Total","Number","Total",":",""
"2016","Germany (until 1990 former territory of the FRG)","Spain","Age reached during the year","Total","Number","Total",":",""
"2016","Germany (until 1990 former territory of the FRG)","France","Age reached during the year","Total","Number","Total",":",""
"2016","Germany (until 1990 former territory of the FRG)","Croatia","Age reached during the year","Total","Number","Total",":",""
"2016","Germany (until 1990 former territory of the FRG)","Italy","Age reached during the year","Total","Number","Total",":",""
"2016","Germany (until 1990 former territory of the FRG)","Cyprus","Age reached during the year","Total","Number","Total",":",""
"2016","Germany (until 1990 former territory of the FRG)","Latvia","Age reached during the year","Total","Number","Total",":",""
"2016","Germany (until 1990 former territory of the FRG)","Lithuania","Age reached during the year","Total","Number","Total",":",""
"2016","Germany (until 1990 former territory of the FRG)","Luxembourg","Age reached during the year","Total","Number","Total",":",""
"2016","Germany (until 1990 former territory of the FRG)","Hungary","Age reached during the year","Total","Number","Total",":",""
"2016","Germany (until 1990 former territory of the FRG)","Netherlands","Age reached during the year","Total","Number","Total",":",""
"2016","Germany (until 1990 former territory of the FRG)","Austria","Age reached during the year","Total","Number","Total",":",""
"2016","Germany (until 1990 former territory of the FRG)","Poland","Age reached during the year","Total","Number","Total",":",""
"2016","Germany (until 1990 former territory of the FRG)","Portugal","Age reached during the year","Total","Number","Total",":",""
"2016","Germany (until 1990 former territory of the FRG)","Romania","Age reached during the year","Total","Number","Total",":",""
"2016","Germany (until 1990 former territory of the FRG)","Slovenia","Age reached during the year","Total","Number","Total",":",""
"2016","Germany (until 1990 former territory of the FRG)","Slovakia","Age reached during the year","Total","Number","Total",":",""
"2016","Germany (until 1990 former territory of the FRG)","Finland","Age reached during the year","Total","Number","Total",":",""
"2016","Germany (until 1990 former territory of the FRG)","Sweden","Age reached during the year","Total","Number","Total",":",""
"2016","Germany (until 1990 former territory of the FRG)","United Kingdom","Age reached during the year","Total","Number","Total",":",""
"2016","Germany (until 1990 former territory of the FRG)","Norway","Age reached during the year","Total","Number","Total",":",""
"2016","Germany (until 1990 former territory of the FRG)","Switzerland","Age reached during the year","Total","Number","Total",":",""
"2016","Estonia","Total","Age reached during the year","Total","Number","Total","13,792",""
"2016","Estonia","Belgium","Age reached during the year","Total","Number","Total","49",""
"2016","Estonia","Bulgaria","Age reached during the year","Total","Number","Total","46",""
"2016","Estonia","Czechia","Age reached during the year","Total","Number","Total","85",""
"2016","Estonia","Denmark","Age reached during the year","Total","Number","Total","100",""
"2016","Estonia","Germany (until 1990 former territory of the FRG)","Age reached during the year","Total","Number","Total","777",""
"2016","Estonia","Estonia","Age reached during the year","Total","Number","Total","0",""
"2016","Estonia","Ireland","Age reached during the year","Total","Number","Total","147",""
"2016","Estonia","Greece","Age reached during the year","Total","Number","Total","21",""
"2016","Estonia","Spain","Age reached during the year","Total","Number","Total","325",""
"2016","Estonia","France","Age reached during the year","Total","Number","Total","176",""
"2016","Estonia","Croatia","Age reached during the year","Total","Number","Total","7",""
"2016","Estonia","Italy","Age reached during the year","Total","Number","Total","220",""
"2016","Estonia","Cyprus","Age reached during the year","Total","Number","Total","5",""
"2016","Estonia","Latvia","Age reached during the year","Total","Number","Total","259",""
"2016","Estonia","Lithuania","Age reached during the year","Total","Number","Total","116",""
"2016","Estonia","Luxembourg","Age reached during the year","Total","Number","Total","24",""
"2016","Estonia","Hungary","Age reached during the year","Total","Number","Total","46",""
"2016","Estonia","Netherlands","Age reached during the year","Total","Number","Total","124",""
"2016","Estonia","Austria","Age reached during the year","Total","Number","Total","42",""
"2016","Estonia","Poland","Age reached during the year","Total","Number","Total","118",""
"2016","Estonia","Portugal","Age reached during the year","Total","Number","Total","51",""
"2016","Estonia","Romania","Age reached during the year","Total","Number","Total","68",""
"2016","Estonia","Slovenia","Age reached during the year","Total","Number","Total","15",""
"2016","Estonia","Slovakia","Age reached during the year","Total","Number","Total","46",""
"2016","Estonia","Finland","Age reached during the year","Total","Number","Total","6,787",""
"2016","Estonia","Sweden","Age reached during the year","Total","Number","Total","294",""
"2016","Estonia","United Kingdom","Age reached during the year","Total","Number","Total","835",""
"2016","Estonia","Norway","Age reached during the year","Total","Number","Total","121",""
"2016","Estonia","Switzerland","Age reached during the year","Total","Number","Total","87",""
"2016","Ireland","Total","Age reached during the year","Total","Number","Total","62,056",""
"2016","Ireland","Belgium","Age reached during the year","Total","Number","Total",":",""
"2016","Ireland","Bulgaria","Age reached during the year","Total","Number","Total",":",""
"2016","Ireland","Czechia","Age reached during the year","Total","Number","Total",":",""
"2016","Ireland","Denmark","Age reached during the year","Total","Number","Total",":",""
"2016","Ireland","Germany (until 1990 former territory of the FRG)","Age reached during the year","Total","Number","Total",":",""
"2016","Ireland","Estonia","Age reached during the year","Total","Number","Total",":",""
"2016","Ireland","Ireland","Age reached during the year","Total","Number","Total",":",""
"2016","Ireland","Greece","Age reached during the year","Total","Number","Total",":",""
"2016","Ireland","Spain","Age reached during the year","Total","Number","Total",":",""
"2016","Ireland","France","Age reached during the year","Total","Number","Total",":",""
"2016","Ireland","Croatia","Age reached during the year","Total","Number","Total",":",""
"2016","Ireland","Italy","Age reached during the year","Total","Number","Total",":",""
"2016","Ireland","Cyprus","Age reached during the year","Total","Number","Total",":",""
"2016","Ireland","Latvia","Age reached during the year","Total","Number","Total",":",""
"2016","Ireland","Lithuania","Age reached during the year","Total","Number","Total",":",""
"2016","Ireland","Luxembourg","Age reached during the year","Total","Number","Total",":",""
"2016","Ireland","Hungary","Age reached during the year","Total","Number","Total",":",""
"2016","Ireland","Netherlands","Age reached during the year","Total","Number","Total",":",""
"2016","Ireland","Austria","Age reached during the year","Total","Number","Total",":",""
"2016","Ireland","Poland","Age reached during the year","Total","Number","Total",":",""
"2016","Ireland","Portugal","Age reached during the year","Total","Number","Total",":",""
"2016","Ireland","Romania","Age reached during the year","Total","Number","Total",":",""
"2016","Ireland","Slovenia","Age reached during the year","Total","Number","Total",":",""
"2016","Ireland","Slovakia","Age reached during the year","Total","Number","Total",":",""
"2016","Ireland","Finland","Age reached during the year","Total","Number","Total",":",""
"2016","Ireland","Sweden","Age reached during the year","Total","Number","Total",":",""
"2016","Ireland","United Kingdom","Age reached during the year","Total","Number","Total",":",""
"2016","Ireland","Norway","Age reached during the year","Total","Number","Total",":",""
"2016","Ireland","Switzerland","Age reached during the year","Total","Number","Total",":",""
"2016","Greece","Total","Age reached during the year","Total","Number","Total","106,535",""
"2016","Greece","Belgium","Age reached during the year","Total","Number","Total",":",""
"2016","Greece","Bulgaria","Age reached during the year","Total","Number","Total",":",""
"2016","Greece","Czechia","Age reached during the year","Total","Number","Total",":",""
"2016","Greece","Denmark","Age reached during the year","Total","Number","Total",":",""
"2016","Greece","Germany (until 1990 former territory of the FRG)","Age reached during the year","Total","Number","Total",":",""
"2016","Greece","Estonia","Age reached during the year","Total","Number","Total",":",""
"2016","Greece","Ireland","Age reached during the year","Total","Number","Total",":",""
"2016","Greece","Greece","Age reached during the year","Total","Number","Total",":",""
"2016","Greece","Spain","Age reached during the year","Total","Number","Total",":",""
"2016","Greece","France","Age reached during the year","Total","Number","Total",":",""
"2016","Greece","Croatia","Age reached during the year","Total","Number","Total",":",""
"2016","Greece","Italy","Age reached during the year","Total","Number","Total",":",""
"2016","Greece","Cyprus","Age reached during the year","Total","Number","Total",":",""
"2016","Greece","Latvia","Age reached during the year","Total","Number","Total",":",""
"2016","Greece","Lithuania","Age reached during the year","Total","Number","Total",":",""
"2016","Greece","Luxembourg","Age reached during the year","Total","Number","Total",":",""
"2016","Greece","Hungary","Age reached during the year","Total","Number","Total",":",""
"2016","Greece","Netherlands","Age reached during the year","Total","Number","Total",":",""
"2016","Greece","Austria","Age reached during the year","Total","Number","Total",":",""
"2016","Greece","Poland","Age reached during the year","Total","Number","Total",":",""
"2016","Greece","Portugal","Age reached during the year","Total","Number","Total",":",""
"2016","Greece","Romania","Age reached during the year","Total","Number","Total",":",""
"2016","Greece","Slovenia","Age reached during the year","Total","Number","Total",":",""
"2016","Greece","Slovakia","Age reached during the year","Total","Number","Total",":",""
"2016","Greece","Finland","Age reached during the year","Total","Number","Total",":",""
"2016","Greece","Sweden","Age reached during the year","Total","Number","Total",":",""
"2016","Greece","United Kingdom","Age reached during the year","Total","Number","Total",":",""
"2016","Greece","Norway","Age reached during the year","Total","Number","Total",":",""
"2016","Greece","Switzerland","Age reached during the year","Total","Number","Total",":",""
"2016","Spain","Total","Age reached during the year","Total","Number","Total","327,325",""
"2016","Spain","Belgium","Age reached during the year","Total","Number","Total","5,759",""
"2016","Spain","Bulgaria","Age reached during the year","Total","Number","Total","7,948",""
"2016","Spain","Czechia","Age reached during the year","Total","Number","Total",":",""
"2016","Spain","Denmark","Age reached during the year","Total","Number","Total","1,264",""
"2016","Spain","Germany (until 1990 former territory of the FRG)","Age reached during the year","Total","Number","Total","22,416",""
"2016","Spain","Estonia","Age reached during the year","Total","Number","Total",":",""
"2016","Spain","Ireland","Age reached during the year","Total","Number","Total","2,033",""
"2016","Spain","Greece","Age reached during the year","Total","Number","Total",":",""
"2016","Spain","Spain","Age reached during the year","Total","Number","Total","0",""
"2016","Spain","France","Age reached during the year","Total","Number","Total","23,598",""
"2016","Spain","Croatia","Age reached during the year","Total","Number","Total",":",""
"2016","Spain","Italy","Age reached during the year","Total","Number","Total","7,924",""
"2016","Spain","Cyprus","Age reached during the year","Total","Number","Total",":",""
"2016","Spain","Latvia","Age reached during the year","Total","Number","Total",":",""
"2016","Spain","Lithuania","Age reached during the year","Total","Number","Total","865",""
"2016","Spain","Luxembourg","Age reached during the year","Total","Number","Total",":",""
"2016","Spain","Hungary","Age reached during the year","Total","Number","Total",":",""
"2016","Spain","Netherlands","Age reached during the year","Total","Number","Total","4,841",""
"2016","Spain","Austria","Age reached during the year","Total","Number","Total",":",""
"2016","Spain","Poland","Age reached during the year","Total","Number","Total","3,196",""
"2016","Spain","Portugal","Age reached during the year","Total","Number","Total","7,375",""
"2016","Spain","Romania","Age reached during the year","Total","Number","Total","43,509",""
"2016","Spain","Slovenia","Age reached during the year","Total","Number","Total",":",""
"2016","Spain","Slovakia","Age reached during the year","Total","Number","Total",":",""
"2016","Spain","Finland","Age reached during the year","Total","Number","Total","1,103",""
"2016","Spain","Sweden","Age reached during the year","Total","Number","Total","2,559",""
"2016","Spain","United Kingdom","Age reached during the year","Total","Number","Total","37,129",""
"2016","Spain","Norway","Age reached during the year","Total","Number","Total","2,408",""
"2016","Spain","Switzerland","Age reached during the year","Total","Number","Total","6,401",""
"2016","France","Total","Age reached during the year","Total","Number","Total","309,805",""
"2016","France","Belgium","Age reached during the year","Total","Number","Total",":",""
"2016","France","Bulgaria","Age reached during the year","Total","Number","Total",":",""
"2016","France","Czechia","Age reached during the year","Total","Number","Total",":",""
"2016","France","Denmark","Age reached during the year","Total","Number","Total",":",""
"2016","France","Germany (until 1990 former territory of the FRG)","Age reached during the year","Total","Number","Total",":",""
"2016","France","Estonia","Age reached during the year","Total","Number","Total",":",""
"2016","France","Ireland","Age reached during the year","Total","Number","Total",":",""
"2016","France","Greece","Age reached during the year","Total","Number","Total",":",""
"2016","France","Spain","Age reached during the year","Total","Number","Total",":",""
"2016","France","France","Age reached during the year","Total","Number","Total",":",""
"2016","France","Croatia","Age reached during the year","Total","Number","Total",":",""
"2016","France","Italy","Age reached during the year","Total","Number","Total",":",""
"2016","France","Cyprus","Age reached during the year","Total","Number","Total",":",""
"2016","France","Latvia","Age reached during the year","Total","Number","Total",":",""
"2016","France","Lithuania","Age reached during the year","Total","Number","Total",":",""
"2016","France","Luxembourg","Age reached during the year","Total","Number","Total",":",""
"2016","France","Hungary","Age reached during the year","Total","Number","Total",":",""
"2016","France","Netherlands","Age reached during the year","Total","Number","Total",":",""
"2016","France","Austria","Age reached during the year","Total","Number","Total",":",""
"2016","France","Poland","Age reached during the year","Total","Number","Total",":",""
"2016","France","Portugal","Age reached during the year","Total","Number","Total",":",""
"2016","France","Romania","Age reached during the year","Total","Number","Total",":",""
"2016","France","Slovenia","Age reached during the year","Total","Number","Total",":",""
"2016","France","Slovakia","Age reached during the year","Total","Number","Total",":",""
"2016","France","Finland","Age reached during the year","Total","Number","Total",":",""
"2016","France","Sweden","Age reached during the year","Total","Number","Total",":",""
"2016","France","United Kingdom","Age reached during the year","Total","Number","Total",":",""
"2016","France","Norway","Age reached during the year","Total","Number","Total",":",""
"2016","France","Switzerland","Age reached during the year","Total","Number","Total",":",""
"2016","Croatia","Total","Age reached during the year","Total","Number","Total","36,436",""
"2016","Croatia","Belgium","Age reached during the year","Total","Number","Total","175",""
"2016","Croatia","Bulgaria","Age reached during the year","Total","Number","Total","21",""
"2016","Croatia","Czechia","Age reached during the year","Total","Number","Total","123",""
"2016","Croatia","Denmark","Age reached during the year","Total","Number","Total","124",""
"2016","Croatia","Germany (until 1990 former territory of the FRG)","Age reached during the year","Total","Number","Total","20,432",""
"2016","Croatia","Estonia","Age reached during the year","Total","Number","Total","2",""
"2016","Croatia","Ireland","Age reached during the year","Total","Number","Total","1,917",""
"2016","Croatia","Greece","Age reached during the year","Total","Number","Total","17",""
"2016","Croatia","Spain","Age reached during the year","Total","Number","Total","82",""
"2016","Croatia","France","Age reached during the year","Total","Number","Total","229",""
"2016","Croatia","Croatia","Age reached during the year","Total","Number","Total","0",""
"2016","Croatia","Italy","Age reached during the year","Total","Number","Total","923",""
"2016","Croatia","Cyprus","Age reached during the year","Total","Number","Total","5",""
"2016","Croatia","Latvia","Age reached during the year","Total","Number","Total","5",""
"2016","Croatia","Lithuania","Age reached during the year","Total","Number","Total","2",""
"2016","Croatia","Luxembourg","Age reached during the year","Total","Number","Total","97",""
"2016","Croatia","Hungary","Age reached during the year","Total","Number","Total","122",""
"2016","Croatia","Netherlands","Age reached during the year","Total","Number","Total","160",""
"2016","Croatia","Austria","Age reached during the year","Total","Number","Total","2,164",""
"2016","Croatia","Poland","Age reached during the year","Total","Number","Total","52",""
"2016","Croatia","Portugal","Age reached during the year","Total","Number","Total","8",""
"2016","Croatia","Romania","Age reached during the year","Total","Number","Total","35",""
"2016","Croatia","Slovenia","Age reached during the year","Total","Number","Total","702",""
"2016","Croatia","Slovakia","Age reached during the year","Total","Number","Total","54",""
"2016","Croatia","Finland","Age reached during the year","Total","Number","Total","16",""
"2016","Croatia","Sweden","Age reached during the year","Total","Number","Total","681",""
"2016","Croatia","United Kingdom","Age reached during the year","Total","Number","Total","509",""
"2016","Croatia","Norway","Age reached during the year","Total","Number","Total","223",""
"2016","Croatia","Switzerland","Age reached during the year","Total","Number","Total","697",""
"2016","Italy","Total","Age reached during the year","Total","Number","Total","157,065",""
"2016","Italy","Belgium","Age reached during the year","Total","Number","Total","3,018",""
"2016","Italy","Bulgaria","Age reached during the year","Total","Number","Total","983",""
"2016","Italy","Czechia","Age reached during the year","Total","Number","Total","572",""
"2016","Italy","Denmark","Age reached during the year","Total","Number","Total","676",""
"2016","Italy","Germany (until 1990 former territory of the FRG)","Age reached during the year","Total","Number","Total","21,999",""
"2016","Italy","Estonia","Age reached during the year","Total","Number","Total","64",""
"2016","Italy","Ireland","Age reached during the year","Total","Number","Total","1,932",""
"2016","Italy","Greece","Age reached during the year","Total","Number","Total","310",""
"2016","Italy","Spain","Age reached during the year","Total","Number","Total","6,350",""
"2016","Italy","France","Age reached during the year","Total","Number","Total","12,655",""
"2016","Italy","Croatia","Age reached during the year","Total","Number","Total","447",""
"2016","Italy","Italy","Age reached during the year","Total","Number","Total","0",""
"2016","Italy","Cyprus","Age reached during the year","Total","Number","Total","65",""
"2016","Italy","Latvia","Age reached during the year","Total","Number","Total","64",""
"2016","Italy","Lithuania","Age reached during the year","Total","Number","Total","68",""
"2016","Italy","Luxembourg","Age reached during the year","Total","Number","Total","1,120",""
"2016","Italy","Hungary","Age reached during the year","Total","Number","Total","468",""
"2016","Italy","Netherlands","Age reached during the year","Total","Number","Total","1,940",""
"2016","Italy","Austria","Age reached during the year","Total","Number","Total","2,228",""
"2016","Italy","Poland","Age reached during the year","Total","Number","Total","1,837",""
"2016","Italy","Portugal","Age reached during the year","Total","Number","Total","753",""
"2016","Italy","Romania","Age reached during the year","Total","Number","Total","11,665",""
"2016","Italy","Slovenia","Age reached during the year","Total","Number","Total","376",""
"2016","Italy","Slovakia","Age reached during the year","Total","Number","Total","372",""
"2016","Italy","Finland","Age reached during the year","Total","Number","Total","278",""
"2016","Italy","Sweden","Age reached during the year","Total","Number","Total","861",""
"2016","Italy","United Kingdom","Age reached during the year","Total","Number","Total","26,812",""
"2016","Italy","Norway","Age reached during the year","Total","Number","Total","446",""
"2016","Italy","Switzerland","Age reached during the year","Total","Number","Total","12,060",""
"2016","Cyprus","Total","Age reached during the year","Total","Number","Total","14,892",""
"2016","Cyprus","Belgium","Age reached during the year","Total","Number","Total",":",""
"2016","Cyprus","Bulgaria","Age reached during the year","Total","Number","Total",":",""
"2016","Cyprus","Czechia","Age reached during the year","Total","Number","Total",":",""
"2016","Cyprus","Denmark","Age reached during the year","Total","Number","Total",":",""
"2016","Cyprus","Germany (until 1990 former territory of the FRG)","Age reached during the year","Total","Number","Total",":",""
"2016","Cyprus","Estonia","Age reached during the year","Total","Number","Total",":",""
"2016","Cyprus","Ireland","Age reached during the year","Total","Number","Total",":",""
"2016","Cyprus","Greece","Age reached during the year","Total","Number","Total",":",""
"2016","Cyprus","Spain","Age reached during the year","Total","Number","Total",":",""
"2016","Cyprus","France","Age reached during the year","Total","Number","Total",":",""
"2016","Cyprus","Croatia","Age reached during the year","Total","Number","Total",":",""
"2016","Cyprus","Italy","Age reached during the year","Total","Number","Total",":",""
"2016","Cyprus","Cyprus","Age reached during the year","Total","Number","Total",":",""
"2016","Cyprus","Latvia","Age reached during the year","Total","Number","Total",":",""
"2016","Cyprus","Lithuania","Age reached during the year","Total","Number","Total",":",""
"2016","Cyprus","Luxembourg","Age reached during the year","Total","Number","Total",":",""
"2016","Cyprus","Hungary","Age reached during the year","Total","Number","Total",":",""
"2016","Cyprus","Netherlands","Age reached during the year","Total","Number","Total",":",""
"2016","Cyprus","Austria","Age reached during the year","Total","Number","Total",":",""
"2016","Cyprus","Poland","Age reached during the year","Total","Number","Total",":",""
"2016","Cyprus","Portugal","Age reached during the year","Total","Number","Total",":",""
"2016","Cyprus","Romania","Age reached during the year","Total","Number","Total",":",""
"2016","Cyprus","Slovenia","Age reached during the year","Total","Number","Total",":",""
"2016","Cyprus","Slovakia","Age reached during the year","Total","Number","Total",":",""
"2016","Cyprus","Finland","Age reached during the year","Total","Number","Total",":",""
"2016","Cyprus","Sweden","Age reached during the year","Total","Number","Total",":",""
"2016","Cyprus","United Kingdom","Age reached during the year","Total","Number","Total",":",""
"2016","Cyprus","Norway","Age reached during the year","Total","Number","Total",":",""
"2016","Cyprus","Switzerland","Age reached during the year","Total","Number","Total",":",""
"2016","Latvia","Total","Age reached during the year","Total","Number","Total","20,574",""
"2016","Latvia","Belgium","Age reached during the year","Total","Number","Total",":",""
"2016","Latvia","Bulgaria","Age reached during the year","Total","Number","Total",":",""
"2016","Latvia","Czechia","Age reached during the year","Total","Number","Total",":",""
"2016","Latvia","Denmark","Age reached during the year","Total","Number","Total",":",""
"2016","Latvia","Germany (until 1990 former territory of the FRG)","Age reached during the year","Total","Number","Total",":",""
"2016","Latvia","Estonia","Age reached during the year","Total","Number","Total",":",""
"2016","Latvia","Ireland","Age reached during the year","Total","Number","Total",":",""
"2016","Latvia","Greece","Age reached during the year","Total","Number","Total",":",""
"2016","Latvia","Spain","Age reached during the year","Total","Number","Total",":",""
"2016","Latvia","France","Age reached during the year","Total","Number","Total",":",""
"2016","Latvia","Croatia","Age reached during the year","Total","Number","Total",":",""
"2016","Latvia","Italy","Age reached during the year","Total","Number","Total",":",""
"2016","Latvia","Cyprus","Age reached during the year","Total","Number","Total",":",""
"2016","Latvia","Latvia","Age reached during the year","Total","Number","Total",":",""
"2016","Latvia","Lithuania","Age reached during the year","Total","Number","Total",":",""
"2016","Latvia","Luxembourg","Age reached during the year","Total","Number","Total",":",""
"2016","Latvia","Hungary","Age reached during the year","Total","Number","Total",":",""
"2016","Latvia","Netherlands","Age reached during the year","Total","Number","Total",":",""
"2016","Latvia","Austria","Age reached during the year","Total","Number","Total",":",""
"2016","Latvia","Poland","Age reached during the year","Total","Number","Total",":",""
"2016","Latvia","Portugal","Age reached during the year","Total","Number","Total",":",""
"2016","Latvia","Romania","Age reached during the year","Total","Number","Total",":",""
"2016","Latvia","Slovenia","Age reached during the year","Total","Number","Total",":",""
"2016","Latvia","Slovakia","Age reached during the year","Total","Number","Total",":",""
"2016","Latvia","Finland","Age reached during the year","Total","Number","Total",":",""
"2016","Latvia","Sweden","Age reached during the year","Total","Number","Total",":",""
"2016","Latvia","United Kingdom","Age reached during the year","Total","Number","Total",":",""
"2016","Latvia","Norway","Age reached during the year","Total","Number","Total",":",""
"2016","Latvia","Switzerland","Age reached during the year","Total","Number","Total",":",""
"2016","Lithuania","Total","Age reached during the year","Total","Number","Total","50,333",""
"2016","Lithuania","Belgium","Age reached during the year","Total","Number","Total","244",""
"2016","Lithuania","Bulgaria","Age reached during the year","Total","Number","Total","22",""
"2016","Lithuania","Czechia","Age reached during the year","Total","Number","Total","55",""
"2016","Lithuania","Denmark","Age reached during the year","Total","Number","Total","1,515",""
"2016","Lithuania","Germany (until 1990 former territory of the FRG)","Age reached during the year","Total","Number","Total","3,823",""
"2016","Lithuania","Estonia","Age reached during the year","Total","Number","Total","73",""
"2016","Lithuania","Ireland","Age reached during the year","Total","Number","Total","4,208",""
"2016","Lithuania","Greece","Age reached during the year","Total","Number","Total","94",""
"2016","Lithuania","Spain","Age reached during the year","Total","Number","Total","1,077",""
"2016","Lithuania","France","Age reached during the year","Total","Number","Total","356",""
"2016","Lithuania","Croatia","Age reached during the year","Total","Number","Total","11",""
"2016","Lithuania","Italy","Age reached during the year","Total","Number","Total","442",""
